TAESDHPI,AESDHPI,TAESEHPI,AESEHPI,TMATHHPI,MATHHPI,TBITCNTHPI,BITCNTHPI,TCRCHPI,CRCHPI,TDIJKHPI,DIJKHPI,TFFTHPI,FFTHPI,TGSMDHPI,GSMDHPI,TMXMHPI,MXMHPI,TQSORTHPI,QSORTHPI,TSHAHPI,SHAHPI,TSSEARCHHPI,SSEARCHHPI,TSUSANCHPI,SUSANCHPI,TSUSANEHPI,SUSANEHPI,TSUSANSHPI,SUSANSHPI
243578685,0.55795,243162354,0.47873,653449791,0.46502,471523665,0.46294,297622557,0.31853,427470234,0.52361,555210204,0.29222,107656884,0.52619,272514441,0.42923,197227167,0.49359,94116858,0.61966,71416548,0.52713,44166657,0.43621,68193615,0.38239,229208502,0.49775
246516048,0.55464,243820668,0.4802,655961304,0.4682,473946501,0.46481,298822953,0.31949,431673624,0.52314,555484752,0.29604,108385338,0.52783,273194298,0.43143,198747201,0.49382,95198016,0.61925,71418051,0.53243,44264352,0.43635,68534295,0.38167,230732544,0.49878
248992491,0.5529,244246518,0.48289,658241355,0.46882,492640314,0.45354,300684168,0.32033,438323397,0.52091,572203623,0.28884,108626319,0.53083,273601611,0.4329,200555310,0.49463,96025668,0.61785,71516748,0.53417,44454231,0.43598,70735188,0.37167,232145865,0.50132
248993493,0.55955,246586689,0.48207,663889128,0.46716,513833616,0.43822,310954668,0.31068,438602454,0.52471,573247206,0.29071,110711481,0.52453,274565034,0.43712,205804788,0.48597,96560736,0.6223,71795805,0.53368,45052425,0.43179,70811340,0.37228,232708989,0.50421
250949397,0.55859,247161837,0.48542,669116562,0.46721,532320516,0.42528,315232707,0.30973,438919086,0.52955,578684058,0.2903,112263579,0.5208,275812023,0.4382,206928030,0.48794,97223559,0.62527,71922558,0.53542,45069960,0.43327,71002221,0.37224,233148366,0.50732
252727446,0.55731,247734981,0.48839,671161644,0.46949,537296949,0.42477,318705639,0.30809,441817371,0.53176,579531750,0.29236,112888827,0.52342,277602096,0.4375,207765201,0.48876,97657425,0.6285,72165042,0.53822,45109038,0.43456,71592900,0.37237,233989044,0.51238
253304097,0.55934,251414325,0.48428,678787365,0.46794,539791428,0.42701,320479680,0.31098,447272259,0.52908,584244156,0.2937,113331711,0.52405,280513407,0.43817,209533230,0.48885,98210028,0.63088,72547806,0.53758,45189699,0.4342,72041796,0.37158,238737021,0.50572
255864207,0.55638,259169805,0.47408,690059865,0.46317,541293426,0.4319,320930580,0.31227,458353878,0.52317,593533197,0.29045,113771589,0.52482,281979834,0.43865,212514681,0.48531,98299707,0.63393,72842394,0.53873,45576471,0.4317,72417546,0.3725,239722989,0.51001
257489451,0.55685,259263492,0.47936,693596424,0.46339,549903111,0.43317,321728673,0.31503,459559284,0.52846,593666463,0.29261,113857761,0.52776,282883137,0.43909,213130410,0.48603,98557722,0.63799,73015239,0.54129,45672663,0.43205,72515241,0.37317,240550140,0.51623
258789546,0.55761,259847658,0.48177,695306838,0.46594,552727248,0.43266,322757226,0.31614,461324307,0.53085,596928975,0.29402,114117279,0.52905,283193256,0.44214,215132907,0.4859,98706519,0.63969,73068846,0.54385,46073463,0.42874,72799308,0.3732,241344726,0.52164
259530525,0.56092,261603162,0.48154,696366453,0.46861,553524840,0.43752,323279769,0.31762,462318291,0.53196,597127371,0.29684,114364773,0.53195,283483335,0.44692,215171985,0.49078,99054213,0.6416,73325859,0.54432,46309935,0.42753,72937083,0.3747,242551635,0.52406
262531515,0.55815,261981918,0.48633,697605426,0.47362,557097972,0.43814,323630970,0.32027,476868333,0.52175,611297154,0.29127,114651345,0.53456,284289945,0.44888,216852840,0.49151,99971544,0.64071,73794795,0.54385,46516347,0.42662,73055319,0.37628,243832692,0.52286
264868680,0.55747,263674797,0.48774,703164522,0.47672,565923087,0.43516,325161525,0.32044,482286648,0.51871,612423402,0.2931,114712968,0.53934,285650661,0.45214,217116366,0.49694,100776150,0.63895,74511726,0.54319,46598511,0.42805,73238184,0.37606,245067657,0.5262
265536513,0.56218,263749446,0.49089,704955597,0.4789,568109451,0.43759,327176547,0.32049,482698971,0.52363,622760034,0.29064,116764563,0.53311,285926712,0.45659,217127388,0.50149,101648892,0.63833,75258717,0.54055,46899612,0.42568,73632471,0.37473,245351724,0.53033
267452337,0.56427,264616176,0.49178,715292229,0.47602,579667020,0.43207,336436530,0.31429,495856233,0.51471,626428857,0.29161,116978490,0.53657,289240326,0.4563,220266153,0.49717,101977047,0.64119,75267234,0.54283,46943700,0.42716,73700607,0.37715,246632280,0.53155
271620156,0.55932,265487916,0.4946,724673955,0.47622,583329831,0.43277,336875406,0.31729,496538094,0.51643,628984959,0.2917,117112257,0.53921,291002844,0.45643,222211035,0.49837,104384853,0.63106,75710619,0.54141,46981776,0.42752,74032770,0.37648,249057120,0.53066
273123657,0.56015,265964367,0.50051,728549190,0.47789,590302248,0.43081,347436486,0.30893,498689388,0.51731,654885657,0.28223,118039107,0.53718,303995778,0.44328,226562220,0.49162,104640363,0.63352,75857913,0.54363,47006826,0.42793,74193090,0.37618,249729963,0.53366
274301508,0.56147,269754933,0.49715,733991052,0.47921,590330304,0.43505,351537171,0.30877,500001507,0.51824,661424709,0.28183,118044117,0.54122,308570910,0.43998,229285155,0.48774,105033147,0.63631,76478151,0.54244,47210733,0.42724,75071343,0.37311,252383259,0.53387
276168735,0.56142,270504429,0.49988,756214410,0.46731,590616375,0.43805,356617812,0.30616,500631765,0.52516,661762383,0.28355,118217463,0.54559,311900556,0.43786,230007597,0.49257,105890358,0.63724,76617429,0.54411,47292396,0.42811,75191583,0.37334,252502998,0.53647
277656204,0.56258,273221352,0.49876,761589138,0.46713,606766110,0.43054,359773611,0.30752,502207911,0.52962,661991841,0.28574,118537602,0.54632,311956167,0.43999,230797173,0.49415,105894867,0.64019,76787268,0.5453,47308428,0.42873,75234669,0.37488,255103188,0.53542
280419219,0.56075,273385179,0.50196,763705863,0.46842,607655385,0.43356,360654870,0.30896,517836606,0.51709,674074458,0.28327,118596219,0.55042,315087417,0.43757,231299676,0.49709,106322721,0.64038,77461614,0.54411,47440191,0.42804,75416532,0.37498,257470413,0.53395
280726833,0.56307,273389187,0.50465,764596641,0.47168,609517101,0.43726,361469997,0.31215,526908213,0.51205,678124542,0.28295,119090706,0.55027,317138511,0.43827,232444461,0.49869,107641854,0.63683,77597886,0.54596,47526864,0.42835,76411017,0.37127,257894760,0.53816
281102082,0.5663,273641691,0.50737,764931309,0.47627,611662383,0.43935,363485520,0.31194,530078541,0.51362,678805902,0.28421,119251026,0.5507,320582886,0.43644,232553178,0.5006,109282629,0.63358,78008706,0.54711,47784378,0.42712,76554804,0.37157,263405760,0.53144
281278935,0.57326,274004415,0.50939,771293508,0.47611,626930358,0.43198,364690926,0.3158,537760875,0.50953,679260810,0.28568,120601722,0.54779,320893506,0.43756,233302173,0.50355,110309679,0.63325,78084858,0.54836,47860530,0.42749,76791777,0.37202,264250446,0.53321
282512898,0.57301,276290979,0.50805,773087589,0.47772,630555594,0.433,369513552,0.31387,545146617,0.50521,687878010,0.28417,120682884,0.55113,321122463,0.44109,235756071,0.50187,111196449,0.63276,78301290,0.54941,47873556,0.42785,77041776,0.37184,269117661,0.52692
285632625,0.57068,278116122,0.50828,778297989,0.47748,633134241,0.43441,372075165,0.31329,545767857,0.51012,689747742,0.28548,121435386,0.55179,322583379,0.44238,236131821,0.50633,113103255,0.62753,78611910,0.54888,47900109,0.42852,77058810,0.37298,270975870,0.52705
286702761,0.57328,280520922,0.50746,786596052,0.47627,633665301,0.43666,373492995,0.31447,545930181,0.51354,695335896,0.28493,121439895,0.554,323438586,0.44567,236251560,0.50923,113410368,0.63068,79674030,0.54374,47901612,0.42981,77170533,0.37384,271062543,0.53066
288371091,0.5749,282639150,0.50591,788996844,0.47787,633786042,0.44094,374666337,0.3167,557689653,0.50493,697140999,0.28674,121775064,0.55487,324718140,0.44677,238703454,0.50698,113618283,0.63477,80380440,0.542,48528363,0.42517,77181054,0.37442,273061533,0.53004
293079990,0.56887,283165701,0.50723,790539924,0.48066,633887745,0.44574,376079157,0.31715,559704675,0.50587,697277772,0.28855,122092197,0.55489,324764232,0.45076,240351243,0.50871,113639325,0.63717,80693565,0.54322,48631569,0.42532,77207607,0.37572,274524954,0.53056
293323977,0.57422,283726320,0.50873,792096030,0.48507,634821609,0.44889,376498494,0.31821,567704643,0.50094,700660524,0.29082,122302116,0.55839,325187577,0.45235,240435411,0.51475,117128790,0.62333,80949075,0.54292,48738282,0.42504,77431554,0.37536,275088579,0.53632
296461740,0.57075,284274414,0.51158,793931694,0.48734,638936322,0.44706,379416318,0.31726,569979183,0.50387,701790279,0.29274,123072654,0.55762,328125942,0.45167,240446433,0.51997,119685393,0.6125,80981640,0.54402,48913632,0.42481,77858406,0.37453,277271937,0.5365
297878067,0.57193,286601559,0.51252,795909141,0.48899,642264465,0.44762,381398775,0.31691,570402528,0.50585,701866932,0.2946,123500007,0.55843,331913001,0.44923,242350233,0.52006,119714451,0.61503,81633942,0.54259,49215735,0.42273,78445077,0.37226,277479351,0.54048
298795899,0.57233,288785919,0.51433,804843975,0.48901,644779485,0.44835,384939342,0.31609,573688086,0.50733,702697590,0.29528,123520548,0.55985,332491656,0.45071,242472978,0.52204,120545109,0.61423,81818811,0.54394,49473249,0.42094,78661008,0.37241,278054499,0.54326
307232739,0.56027,295401624,0.50687,809897061,0.48905,648766944,0.44867,386768493,0.31547,579958101,0.50455,706296273,0.29542,123647301,0.5631,333584337,0.45051,244587198,0.51989,121126269,0.61493,81903480,0.54593,50045391,0.41793,78841869,0.3732,279282951,0.54478
307289352,0.5633,295960740,0.50923,812876007,0.49075,650647698,0.44857,396820056,0.31052,581108898,0.50525,706543767,0.29763,125334168,0.55671,334346358,0.45226,249270045,0.51216,121146309,0.6183,81938550,0.54763,50205210,0.41771,79518219,0.37097,280353087,0.54881
308611992,0.56539,301003305,0.50402,817073385,0.49238,651160722,0.44983,400372647,0.31079,581858895,0.50864,708815301,0.29875,125827653,0.55636,336241140,0.45245,249313632,0.51598,121510035,0.62005,82241655,0.54764,50238276,0.41873,80036253,0.36964,282158691,0.55083
311983722,0.56116,301161621,0.50759,820344414,0.49276,653074542,0.45022,400565031,0.31225,587705064,0.50721,711214089,0.29964,126487470,0.55436,337062279,0.45373,249848199,0.5186,121620756,0.62412,83248164,0.54394,50353005,0.41828,80167515,0.37005,283871109,0.55126
312622998,0.5626,302458710,0.50927,820855434,0.49809,661125111,0.44763,401280459,0.31767,606804687,0.49422,714663975,0.30183,126760014,0.55568,337294743,0.45601,250223949,0.52104,121947408,0.62733,83324316,0.54513,50624547,0.41702,80682042,0.36912,284595054,0.55336
317526285,0.55637,304992768,0.50979,822381480,0.50018,662736327,0.4476,401515929,0.32018,606910899,0.49668,715390926,0.30298,127367727,0.55463,337676004,0.45705,252794580,0.51788,122395302,0.63073,83667000,0.54607,50640579,0.41821,80817312,0.36965,287674200,0.55093
317948127,0.55809,307334943,0.51097,822885987,0.50341,667422180,0.44603,405299481,0.31883,613553658,0.49386,719205039,0.3031,128205399,0.55453,339420987,0.45752,253517523,0.52023,122837184,0.63157,83942550,0.54674,50890077,0.41724,81406488,0.36825,288924696,0.55116
322213140,0.55404,316171080,0.49902,823514241,0.50614,676566933,0.44324,406562001,0.31974,613787124,0.49654,723343299,0.30436,130971921,0.54682,341025189,0.45677,253704897,0.5224,123809124,0.62957,84129423,0.5468,50945187,0.41708,81406989,0.37057,291570978,0.55123
323094399,0.55618,316850436,0.5023,838533720,0.50033,678849489,0.44409,409306980,0.31935,614848743,0.49838,753286566,0.29323,131049075,0.551,341972580,0.45696,254734953,0.52331,124180866,0.63083,84223611,0.54927,51039375,0.41728,82508688,0.3662,291768372,0.55433
326201601,0.55443,317513259,0.50352,845962548,0.49822,679905096,0.4465,410197758,0.3198,629327142,0.49013,755190366,0.29363,132681333,0.54835,345086796,0.45628,254871726,0.52925,124479963,0.63354,84489141,0.5498,51661116,0.414,82571313,0.36698,294740805,0.55264
327176046,0.55514,317779290,0.50662,848064744,0.50071,679980747,0.45036,411194247,0.32046,633594159,0.4895,788640132,0.28338,133179327,0.54842,345678978,0.45804,256564605,0.52997,125094690,0.63463,84585333,0.55319,51699192,0.41441,82588347,0.36887,297589992,0.55141
328274238,0.55532,317848929,0.50951,848801214,0.50352,685146057,0.45014,415364070,0.31897,640103652,0.48798,789988323,0.28391,133923813,0.54813,347713038,0.45878,258384738,0.52881,126856206,0.63,84857877,0.55452,51708210,0.41516,84093351,0.36333,297685683,0.55554
330916512,0.55506,320502726,0.50738,860214996,0.49893,685927116,0.453,418506342,0.31877,641402244,0.48858,794196222,0.28386,134339142,0.54934,347758128,0.4614,259494453,0.52821,127088670,0.63222,84946053,0.55578,52008810,0.41327,84150465,0.36368,298837983,0.55732
331925025,0.55529,320852424,0.51064,868533099,0.49695,688097448,0.45222,423973254,0.31746,648023460,0.48569,794278386,0.28569,134446356,0.55087,347856825,0.46479,261586629,0.52836,127511514,0.63246,85143948,0.55867,52038369,0.41476,84235635,0.3641,300048900,0.55987
332008191,0.55736,321586890,0.51364,875744493,0.4964,690837918,0.45204,430755792,0.31337,648309030,0.48778,797223264,0.28674,135316593,0.55023,350930961,0.46355,263741430,0.52973,127617726,0.63549,86600355,0.55085,52205703,0.41443,84482628,0.36401,302856504,0.55908
335437536,0.55455,322495704,0.51467,887072604,0.49314,702091380,0.44781,435867996,0.31047,649620147,0.48993,805937658,0.28503,135352164,0.55219,351583764,0.46758,268274979,0.52514,128389767,0.63639,86708070,0.55193,52490271,0.4129,84484131,0.36511,302911614,0.56264
336146952,0.55785,323032776,0.51752,895247421,0.49307,703664520,0.4497,436653063,0.31258,661625109,0.48366,808305384,0.28628,135901260,0.55444,356799675,0.46266,269775975,0.52493,129531045,0.63457,86862879,0.55388,52644579,0.41297,84647457,0.36539,303692172,0.56445
337664481,0.55949,325496193,0.51566,920765856,0.48192,704716620,0.45148,438756261,0.31302,662037933,0.48553,812355969,0.28585,136179816,0.55536,358279128,0.46304,272571555,0.52229,130112706,0.63563,87842334,0.54953,52951191,0.41137,85451061,0.36362,304098984,0.56922
345507135,0.5498,325700601,0.51881,930246279,0.4795,706208097,0.45288,441906048,0.31255,669357042,0.48429,814775298,0.2864,136273503,0.5579,361792641,0.46111,273181272,0.52319,130679337,0.63614,88574796,0.54696,53453694,0.40815,86043744,0.36256,306005790,0.56993
349801707,0.54641,328768725,0.51756,930798882,0.48158,706481142,0.456,446892000,0.30987,686959677,0.47494,815179104,0.28777,137963877,0.5529,362890833,0.46194,274775955,0.52389,131243964,0.63793,88588824,0.54984,53568924,0.40878,86395446,0.36254,307197168,0.57068
350777655,0.54766,328883955,0.52023,936844449,0.48143,714368385,0.45278,449050809,0.3102,692111961,0.47484,815938119,0.2896,138122193,0.55454,363603756,0.46621,275121144,0.52562,131625726,0.64126,88656459,0.55156,54032850,0.40623,86449554,0.36441,310388538,0.568
357033642,0.54131,329179044,0.52387,938414583,0.48249,728543178,0.44659,450536775,0.31072,696258237,0.47403,822134487,0.2885,138956358,0.55374,364182411,0.47012,280423728,0.51848,131897769,0.64434,89247639,0.55285,54059904,0.40681,86696046,0.36505,314610465,0.56315
357541656,0.54339,330600882,0.52603,946320864,0.48144,732239556,0.44723,453783756,0.31231,697671057,0.47582,822704124,0.29053,139386717,0.55431,364422891,0.47253,280587054,0.52254,132539049,0.64521,89383911,0.55476,54163110,0.40714,86873400,0.36518,315210162,0.56521
358884336,0.54549,331309296,0.52812,947909535,0.48301,732573723,0.45008,455554791,0.3135,697761738,0.47875,824733174,0.29311,140109159,0.5539,369867759,0.4695,281565006,0.52476,132757485,0.64655,90259659,0.55238,54170625,0.40778,87462576,0.36384,316220178,0.56639
359905875,0.54777,332463099,0.53015,958969611,0.48044,735077220,0.45115,459773712,0.31205,702927048,0.4779,826160523,0.29408,140903244,0.55365,372691896,0.4704,282595062,0.52687,133361190,0.64739,91900434,0.54467,54210204,0.40892,87899949,0.36269,321859935,0.55935
361779615,0.54896,335710080,0.52945,963988629,0.48329,736765089,0.45175,461373906,0.31331,709921509,0.47544,832825827,0.29526,141683802,0.55322,373812633,0.4716,282771414,0.52944,133941348,0.64848,92077287,0.54639,54960702,0.40427,90002646,0.35573,322473159,0.56129
362389833,0.55044,340540722,0.52416,965658963,0.48437,753575643,0.44384,467439513,0.3104,710628921,0.47799,834016704,0.29629,141940314,0.55592,375510522,0.4727,286379115,0.52499,134836635,0.64764,92117868,0.548,55151583,0.40394,90573786,0.35438,324295296,0.56276
362658870,0.55235,344414955,0.52084,965694534,0.48684,758493960,0.4437,467995623,0.31314,717801738,0.4752,840781707,0.29516,142688307,0.55556,375712425,0.47408,287718288,0.52564,135099159,0.64785,93094317,0.54543,55590960,0.40161,90597834,0.35568,329872929,0.55764
362802156,0.55549,345566754,0.52109,997342704,0.47434,758903277,0.44538,472628871,0.31063,718213560,0.47715,841973085,0.29585,142696824,0.55805,378120231,0.47322,291978792,0.52111,135355170,0.65285,93155439,0.54872,55741761,0.40112,90604848,0.35659,332943057,0.55694
364485015,0.55588,345676473,0.52316,998084685,0.47632,765588621,0.44509,474456018,0.31037,719160450,0.48065,843108351,0.29687,143902731,0.55598,378147285,0.47628,293604036,0.52167,135423807,0.65623,93156942,0.55009,55788354,0.40184,90966069,0.35724,333273216,0.5593
365753046,0.5553,346320258,0.52368,1000106220,0.47756,769982391,0.44482,483666903,0.30787,721055232,0.48172,844428987,0.29776,144659742,0.55582,381232944,0.47363,294325977,0.52342,136125207,0.65669,93161952,0.55416,55930638,0.40229,90984606,0.35829,333519207,0.56177
366358254,0.55774,350004111,0.52055,1001742987,0.47925,776244891,0.44464,485477016,0.30918,726581763,0.48102,852186972,0.29668,147121155,0.5485,384532530,0.47164,296859033,0.52279,136585125,0.6575,94999119,0.54495,55985247,0.40299,91127391,0.35829,338845839,0.55716
369512049,0.55541,350856312,0.5219,1004916822,0.47948,795063954,0.43687,485686935,0.30959,735633330,0.47721,854776641,0.29689,147212838,0.55059,385952865,0.4725,299147601,0.52142,136786026,0.65898,95139399,0.54622,56487750,0.40046,91131399,0.35881,340044732,0.55765
370767054,0.55524,352635363,0.52342,1009766502,0.4795,796281885,0.43907,492083703,0.30806,735715995,0.48025,857574726,0.29853,147359631,0.55177,387459873,0.47213,304091970,0.51688,137765481,0.65821,95529678,0.54625,56510796,0.40109,91450536,0.35916,340784709,0.56143
371805627,0.55845,354214515,0.5231,1011329121,0.48153,797223264,0.44128,492188412,0.30946,736271604,0.48203,871033590,0.29557,147393699,0.55458,390361665,0.47134,306130539,0.51675,137780010,0.66084,96494604,0.54331,56620515,0.4012,91599333,0.35983,343860849,0.55895
