TAESD32,AESD32,TAESD64,AESD64,TAESE32,AESE32,TAESE64,AESE64,TCRC32,CRC32,TCRC64,CRC64,TDIJK32,DIJK32,TDIJK64,DIJK64,TFFT32,FFT32,TFFT64,FFT64,TQSORT32,QSORT32,TQSORT64,QSORT64,TSSEARCH32,SSEARCH32,TSSEARCH64,SSEARCH64,TMXM32,MXM32,TMXM64,MXM64,TSUSANC32,SUSANC32,TSUSANC64,SUSANC64,TSUSANE32,SUSANE32,TSUSANE64,SUSANE64,TSUSANS32,SUSANS32,TSUSANS64,SUSANS64
6261850704,0.55448,5166751377,0.37143,6148797000,0.52514,2905669239,0.36855,5717693562,0.28745,7524385233,0.23379,12406237950,0.6027,9948986256,0.34663,8184570468,0.4639,8930628606,0.30934,9625466007,0.70734,3278949309,0.27947,832055790,0.58279,752891778,0.24113,6709759734,0.55412,6471336339,0.23309,210627414,0.5783,220248618,0.40119,480515112,0.77892,479678943,0.58506,4395372699,0.68921,4071871488,0.57463
6264510513,0.55444,5167169211,0.37151,6152997500,0.52489,2908606602,0.36827,5717936547,0.28755,7526812578,0.23377,12413228403,0.60248,9952647564,0.34662,8186165652,0.46393,8932611564,0.30933,9626431434,0.70745,3279074559,0.27963,832185048,0.58295,752963421,0.24117,6711569847,0.55412,6471496158,0.23314,210633927,0.5784,220248618,0.40136,480803688,0.77853,479877339,0.58486,4396025001,0.6893,4072756755,0.57467
6265990467,0.55444,5168186241,0.37153,6155215500,0.52486,2909479344,0.3683,5718415002,0.28761,7534970361,0.23365,12414798036,0.60266,9952743255,0.3467,8186523366,0.46414,8933360058,0.3094,9626526624,0.70763,3279472353,0.27968,832397973,0.58289,753127248,0.24117,6711884475,0.55428,6471865395,0.23316,210655971,0.57851,220284189,0.40143,480893868,0.7785,480159402,0.58487,4396724898,0.68934,4074428592,0.57462
6266797077,0.5545,5168644656,0.37163,6159572500,0.52464,2909865114,0.36835,5721110382,0.28752,7539255414,0.23358,12420194808,0.6025,9953447661,0.34678,8188376565,0.46422,8934528891,0.30942,9628286136,0.70777,3280267941,0.27979,832519215,0.58302,753478950,0.24112,6714542781,0.55413,6472422006,0.23319,210666492,0.57865,220346313,0.40142,480978537,0.7785,480268119,0.58479,4397773992,0.68944,4079439594,0.5741
6267609699,0.55462,5171392641,0.37157,6164093500,0.52438,2910309000,0.36836,5725665474,0.28742,7541609112,0.23358,12421166748,0.60257,9956068392,0.34687,8188627566,0.46441,8936041911,0.30945,9629857773,0.70783,3280900203,0.2799,832834344,0.58288,753674340,0.24113,6719538753,0.55398,6476137923,0.23315,210699057,0.57868,220354830,0.40158,481184448,0.77831,480309702,0.58513,4401635700,0.6891,4081393995,0.57401
6268073625,0.55471,5172723798,0.37158,6167686500,0.52427,2911228335,0.36836,5728355343,0.28735,7542238869,0.23359,12425290980,0.6026,9956104464,0.34712,8189989284,0.46446,8938216752,0.30944,9630279114,0.70791,3281677254,0.27991,833054784,0.58302,754121232,0.24104,6720153981,0.55407,6476622390,0.23318,210734628,0.57875,220354830,0.40149,481225530,0.77846,480360303,0.58571,4401740910,0.68928,4082366436,0.57403
6269580633,0.55475,5172825501,0.37166,6171284500,0.52407,2911368615,0.36843,5728896924,0.2874,7544922726,0.23357,12431155686,0.6026,9961121979,0.34708,8194866018,0.46431,8938649616,0.30946,9633093732,0.70787,3281985369,0.27996,833379933,0.58299,754347183,0.24103,6720432036,0.55419,6479141919,0.23315,210790740,0.57892,220374369,0.40164,481269117,0.77855,480379341,0.58652,4401826080,0.68936,4083023748,0.5741
6270733935,0.55481,5172828507,0.37176,6177164000,0.52369,2911440759,0.36852,5729839806,0.28739,7545711300,0.23362,12432176223,0.60272,9961784802,0.34717,8195480244,0.46443,8940426663,0.30948,9639921861,0.70755,3282408714,0.28004,833507187,0.58302,754479447,0.24107,6721520709,0.55425,6481101831,0.23314,210832323,0.5789,220412445,0.40171,481295169,0.77877,480426936,0.58654,4404460839,0.68913,4090464600,0.57321
6271273512,0.55489,5179283892,0.37144,6181591000,0.52342,2913326022,0.36897,5731052727,0.28744,7546910193,0.23364,12437527404,0.60259,9964071366,0.34719,8195481747,0.46457,8943553404,0.30944,9646700391,0.70718,3283596585,0.28002,833863398,0.58299,755168823,0.24095,6724681518,0.55416,6481444014,0.23318,210960078,0.57871,220423467,0.40178,481354788,0.77877,481116813,0.58607,4405516446,0.68921,4092991143,0.57302
6272272005,0.55494,5181724764,0.37135,6181955500,0.52352,2913378126,0.36906,5731138899,0.2876,7547706282,0.2337,12446925162,0.60235,9968144496,0.34717,8200101969,0.46447,8943904605,0.30948,9649180842,0.70718,3285652188,0.27992,833933538,0.58313,755209905,0.24097,6725405463,0.55425,6482780682,0.23319,210968595,0.57884,220466553,0.40186,481470519,0.77879,481378335,0.58615,4405752417,0.68936,4093058778,0.57315
6272324610,0.55507,5182241796,0.3714,6182025000,0.52364,2913943254,0.36913,5732102823,0.28766,7548515898,0.23374,12447993795,0.60245,9971996184,0.3472,8200202169,0.46458,8949047370,0.30937,9654266493,0.70698,3287435748,0.27992,834556281,0.58278,755368722,0.24096,6725873397,0.5544,6483267654,0.23322,211037733,0.57874,220472565,0.40194,481546671,0.77877,481379838,0.58623,4407638181,0.68925,4093698054,0.5732
6273206871,0.55521,5182534881,0.3715,6182951000,0.52374,2915103570,0.36905,5732546208,0.28772,7553651649,0.23367,12454034352,0.60238,9987126384,0.34683,8204279307,0.46449,8950885539,0.30937,9656192337,0.70707,3287818512,0.28004,834669507,0.58298,755563611,0.24095,6726116382,0.55446,6483337794,0.23327,211039737,0.57884,220489599,0.40201,481679937,0.77866,481452483,0.58652,4408957815,0.68938,4094352360,0.5733
6277386714,0.55505,5183391090,0.37155,6184989500,0.52372,2915889138,0.36904,5733680472,0.28779,7558504335,0.23362,12455802882,0.6025,9990345810,0.34685,8204439627,0.46462,8951850465,0.30941,9658551546,0.70715,3287899674,0.28014,834882432,0.58296,755832147,0.24093,6727708560,0.55448,6485538687,0.23327,211110378,0.57879,220518657,0.4021,481745568,0.77874,481734045,0.58685,4412099085,0.68906,4094490135,0.5734
6278414265,0.55503,5184011328,0.3716,6189527000,0.52346,2916332523,0.36907,5738992575,0.28761,7559857035,0.23364,12459961182,0.60248,9990867351,0.34697,8212672059,0.4643,8954583420,0.30939,9663730884,0.70691,3288574020,0.28027,835387440,0.58277,755982447,0.24094,6732643410,0.55427,6487095795,0.23329,211332822,0.5784,220666452,0.40196,481754586,0.77888,481787652,0.58688,4412758401,0.6891,4094675004,0.57353
6281619162,0.55483,5186162622,0.37152,6191311500,0.52349,2916669696,0.36918,5741044170,0.28757,7564146597,0.23355,12461825904,0.60256,9993653913,0.34698,8213425062,0.46435,8954726706,0.30944,9664617654,0.70709,3288953277,0.28042,835423512,0.58288,756207396,0.24093,6733957032,0.55431,6487593789,0.23334,211385427,0.57836,220667454,0.40204,481785147,0.77897,481864806,0.58685,4413346074,0.68928,4095568287,0.57358
6281780985,0.55498,5186524344,0.37162,6191793500,0.52361,2919102051,0.36899,5743490553,0.28749,7564434672,0.23361,12463825896,0.60267,9993913932,0.34707,8213554821,0.46442,8954868489,0.30948,9666200814,0.70739,3289214298,0.2806,835453071,0.58294,756418818,0.24095,6734555727,0.55438,6488744085,0.23335,211475106,0.5783,220688496,0.40212,481939956,0.77881,481875828,0.58688,4413366114,0.68956,4096681008,0.57361
6283997910,0.55504,5186637069,0.37169,6196653500,0.52337,2920473288,0.36895,5745466998,0.28743,7564492788,0.23366,12467458647,0.60265,9996056208,0.34721,8228474601,0.46369,8960715660,0.30934,9670747890,0.70724,3290189244,0.28063,836089341,0.58261,756421824,0.24105,6736140891,0.55452,6489486066,0.23337,211542741,0.57827,220769658,0.40214,482214003,0.77846,482319213,0.58645,4416889647,0.68912,4098814767,0.57348
6284949309,0.55511,5187295884,0.37176,6198975500,0.52343,2921246832,0.36894,5748409371,0.28735,7564602507,0.23371,12469303329,0.60272,9997620831,0.34725,8229596841,0.46382,8962002228,0.30936,9673330545,0.70726,3292776909,0.28048,836535231,0.58247,756619218,0.24103,6736768143,0.55467,6492227037,0.23334,211594344,0.57836,220773165,0.40222,482302680,0.77841,482363802,0.58676,4417409685,0.6892,4099214064,0.57363
6286367139,0.55521,5188223736,0.37178,6200662000,0.52343,2921386611,0.36902,5748693438,0.2874,7568784855,0.23364,12471005226,0.60278,9997684959,0.3474,8234979084,0.46361,8964222660,0.30934,9673780443,0.70734,3293896143,0.28086,837235629,0.58214,756872724,0.241,6737284674,0.55477,6493218516,0.23334,211662981,0.57835,220806231,0.40226,482429433,0.77833,482408391,0.58679,4418000865,0.68936,4100119872,0.57366
6292620120,0.55489,5188962711,0.37183,6201840000,0.52352,2921869074,0.36905,5748864780,0.28747,7569204693,0.23369,12473130969,0.60302,10000980036,0.34748,8244845778,0.46326,8970716121,0.30921,9673996875,0.70759,3295661667,0.28082,837619395,0.58203,757104186,0.24101,6738920940,0.55478,6496196460,0.23329,211664985,0.57863,220906431,0.4022,482480034,0.77837,482448972,0.58683,4418168700,0.68946,4102491606,0.57348
6292660200,0.55509,5190092466,0.37183,6210604000,0.52296,2921951238,0.3691,5750750043,0.28744,7569817416,0.23372,12474583869,0.60305,10003810185,0.34753,8246628837,0.46334,8973536751,0.30918,9676225824,0.70758,3296776392,0.28082,837638433,0.58219,757537551,0.24095,6739014126,0.55502,6496695957,0.23333,211709574,0.57869,220979076,0.40222,482497068,0.77847,482483040,0.58686,4418263389,0.68962,4102747116,0.57357
6294897666,0.55508,5194680624,0.37161,6212410000,0.52291,2923386603,0.36903,5751851241,0.28745,7572978225,0.23366,12479712606,0.60302,10004474511,0.34761,8247276129,0.46345,8973798774,0.30923,9683755353,0.70727,3303799911,0.2807,837649455,0.58238,757752480,0.24095,6739724544,0.55509,6497240544,0.23336,211790235,0.57864,220986591,0.40233,482551176,0.77854,482571717,0.58681,4418580021,0.68974,4103559237,0.57354
6295096062,0.55522,5197429611,0.37151,6212863000,0.52301,2923578486,0.36913,5756298117,0.28729,7574800863,0.23364,12480369918,0.60314,10006578711,0.34761,8248733538,0.4635,8976344856,0.3092,9684182706,0.70741,3305026860,0.28069,837806769,0.58243,757755987,0.24099,6739925445,0.55521,6500033619,0.23332,211825305,0.5787,221005128,0.4024,482557188,0.77864,482982537,0.58643,4418989839,0.68991,4103749116,0.57362
6298916187,0.55507,5199023292,0.37148,6216857000,0.52279,2924055939,0.36916,5756634288,0.28734,7579300845,0.23361,12485111382,0.60311,10007644839,0.34765,8255197440,0.46328,8976735135,0.30924,9688983789,0.70733,3306020844,0.28067,837975606,0.58248,757884243,0.24101,6740267628,0.55538,6502007058,0.23329,211827309,0.57885,221043204,0.40249,482589252,0.77877,483159390,0.58631,4419398655,0.69,4105117347,0.57355
6299016387,0.55522,5199108963,0.3716,6219474500,0.52269,2924272371,0.36921,5758452417,0.28734,7582578888,0.23356,12490130400,0.60296,10008215478,0.34778,8257708953,0.46335,8979517689,0.30921,9690071961,0.70735,3306601503,0.28141,838018692,0.58252,758337648,0.24095,6740300694,0.5555,6502036116,0.23334,211851858,0.57894,221090799,0.40251,482771616,0.7786,483560190,0.58591,4420036428,0.69011,4108188477,0.57328
6300163677,0.55533,5199820383,0.37165,6222845500,0.52255,2924642109,0.36925,5759097204,0.28736,7582589409,0.2337,12497189490,0.60294,10008356259,0.34784,8260528581,0.46336,8981493132,0.30921,9691887084,0.70746,3310694172,0.28121,838207068,0.58261,759040050,0.24082,6740669931,0.55559,6502186416,0.23339,211889934,0.57893,221171460,0.40249,482849772,0.77856,483595761,0.58595,4420130115,0.69051,4108379859,0.57338
6301632609,0.55534,5201664063,0.37164,6224205000,0.52264,2924801427,0.36932,5759404818,0.28737,7588383474,0.23359,12501261117,0.60294,10012739508,0.34781,8265555114,0.4632,8987063250,0.30911,9692859525,0.70753,3311630541,0.2813,838324803,0.58269,759040551,0.24087,6741694476,0.55559,6503997531,0.23338,211898952,0.57902,221212041,0.40259,482887848,0.7786,483714498,0.58592,4421260872,0.69055,4109022642,0.57339
6302992824,0.55534,5202953136,0.37165,6225396000,0.52272,2925345012,0.36934,5760610224,0.28745,7589497698,0.23361,12509658879,0.60268,10013980485,0.34789,8270558100,0.46301,8994302700,0.30893,9693191187,0.70771,3313787847,0.28133,838559772,0.58272,759512493,0.24077,6743583246,0.55558,6504999030,0.2334,211967088,0.57895,221304225,0.40255,482913399,0.77872,484046661,0.58566,4422314976,0.69058,4109207010,0.5735
6303988812,0.55547,5203118466,0.37176,6226332000,0.52277,2926216251,0.36933,5761771041,0.28748,7593374436,0.23354,12512873295,0.60285,10020274047,0.34781,8272748973,0.46305,8994351297,0.30902,9702209187,0.70726,3321207156,0.28095,838875903,0.58266,759712893,0.24076,6745220013,0.55558,6506541108,0.23344,212003160,0.57894,221319756,0.40263,482916405,0.77888,484477020,0.58521,4423848036,0.69051,4110345282,0.57348
6304489311,0.55564,5204548320,0.37177,6226447000,0.52299,2927285385,0.36928,5766966411,0.28729,7593491670,0.23362,12513673392,0.60292,10022032056,0.34787,8275504473,0.46299,8999363802,0.30892,9707246742,0.70701,3321349440,0.28111,838995642,0.58281,759828123,0.24084,6745717005,0.55569,6506589204,0.23346,212090334,0.57881,221449515,0.4025,483037146,0.7789,484744053,0.58497,4425270375,0.69058,4110365823,0.5736
6306007842,0.55569,5206421058,0.37177,6228740000,0.52291,2928949707,0.36919,5771294550,0.28719,7594436055,0.23383,12516304143,0.60302,10025842161,0.34782,8277946848,0.46301,9000324720,0.30895,9707471691,0.7072,3323349432,0.28107,839214579,0.58284,759896259,0.24087,6746137845,0.55576,6507576675,0.23349,212166987,0.57874,221508633,0.40248,483223518,0.77872,484900866,0.58487,4425720774,0.69065,4110488067,0.57372
6307845009,0.55574,5206584885,0.3719,6230227500,0.52303,2929181670,0.36923,5773120695,0.28719,7595611401,0.23384,12519881283,0.60305,10027535541,0.34788,8278774500,0.46308,9001858782,0.30895,9712389006,0.70706,3324922572,0.28106,839625399,0.58268,759920307,0.24093,6748281624,0.5557,6509162841,0.23349,212213079,0.57876,221514144,0.40253,483231033,0.77887,485100264,0.58471,4425728289,0.69088,4110626343,0.57387
6307921161,0.55589,5207147007,0.37195,6231432000,0.52308,2930364531,0.3692,5773303560,0.28726,7600301763,0.23376,12524846193,0.60293,10027646763,0.34797,8279508966,0.46316,9003152865,0.30895,9712645017,0.70723,3326632986,0.28105,839952552,0.5826,759972912,0.24096,6748330221,0.55588,6509606226,0.23352,212267688,0.57875,221647911,0.40236,483303177,0.77886,485136837,0.58482,4429967250,0.6904,4111519125,0.57444
6308156631,0.55602,5207184081,0.37205,6233012500,0.52312,2931571941,0.36914,5774209869,0.28732,7600755669,0.2338,12526176849,0.60306,10028667300,0.34803,8279651751,0.46335,9004131819,0.30899,9712778784,0.70734,3328265244,0.28109,839976099,0.58274,760052571,0.24098,6752374293,0.5557,6509725965,0.23357,212286225,0.57891,221687991,0.4024,483501573,0.77865,485243049,0.58477,4432213734,0.69018,4111900386,0.57449
6310853013,0.5559,5209198602,0.37199,6234674500,0.52312,2932109514,0.36915,5777362662,0.28727,7601142441,0.23389,12530671821,0.60306,10028784033,0.34812,8283948327,0.46322,9007172388,0.30896,9717039789,0.70723,3328479171,0.28118,840072291,0.58283,760201368,0.241,6754144326,0.55577,6513044088,0.23352,212304762,0.57904,221712039,0.40249,483532134,0.77869,485520102,0.58451,4434954705,0.69006,4117416396,0.57393
6311481267,0.55599,5210501703,0.372,6235600000,0.52322,2932633560,0.36919,5778530994,0.28727,7603818282,0.23388,12538618683,0.60296,10029408279,0.34817,8287681779,0.46322,9010422375,0.30893,9721418529,0.70714,3328551816,0.28131,840526197,0.58264,760248462,0.24106,6754272081,0.55587,6515344179,0.23351,212312277,0.57909,221765145,0.40252,483875820,0.77832,485562186,0.58455,4436423637,0.68998,4118765589,0.57384
6311862528,0.55619,5211859413,0.37202,6235648500,0.52338,2933115522,0.36924,5782285488,0.28718,7606656447,0.23387,12545131683,0.60298,10032123699,0.34818,8288881674,0.46329,9012360744,0.30892,9724782744,0.70703,3333403500,0.28105,840642429,0.58273,760354173,0.24107,6755595723,0.55589,6516910806,0.23351,212332818,0.57918,221782680,0.40256,484003074,0.77841,485704470,0.58452,4444551360,0.68892,4121503053,0.57357
6312435672,0.55635,5212568328,0.37207,6236197500,0.52345,2933429649,0.36929,5786503407,0.28703,7609071267,0.2339,12553012413,0.60283,10033074096,0.34826,8290953309,0.46328,9013248516,0.30892,9725499675,0.7073,3335545275,0.28099,840778200,0.58276,760416798,0.24115,6756621771,0.55599,6519885243,0.23345,212418489,0.57906,221837289,0.40256,484144857,0.77832,485704971,0.58459,4445427609,0.68908,4122341727,0.57361
6315249789,0.55627,5213028747,0.37216,6236926000,0.52356,2934480246,0.36927,5787029958,0.28703,7609507137,0.23394,12555622122,0.60303,10036219875,0.34823,8293673238,0.46321,9016621749,0.3089,9725668011,0.70763,3336792264,0.28098,841047237,0.58279,760506477,0.24115,6761065140,0.55575,6522787035,0.23344,212439030,0.57916,221877870,0.40262,484436940,0.77795,485725011,0.58465,4445774301,0.68924,4126348725,0.57324
6316105998,0.55641,5216079336,0.37203,6237879500,0.52364,2935111005,0.36928,5787624144,0.28705,7609550223,0.23399,12555839556,0.6032,10038946317,0.34824,8293737867,0.4633,9016841187,0.30897,9726981132,0.70774,3336825831,0.28107,841671984,0.58247,760697358,0.24116,6763590681,0.5558,6524258973,0.23344,212446044,0.57931,221900415,0.4027,484620306,0.77787,485734530,0.58479,4446223197,0.68936,4128498516,0.5731
6316547880,0.55653,5218486641,0.37198,6240637000,0.52351,2936460699,0.36922,5788481856,0.28706,7610071263,0.23403,12556858590,0.60345,10039032990,0.34834,8296160703,0.46331,9018750498,0.30895,9728835333,0.70776,3338858388,0.281,841798236,0.5826,760852167,0.24116,6765792576,0.55576,6525627204,0.23344,212465082,0.57945,221940996,0.40274,484861287,0.77768,485994549,0.58455,4447386018,0.68941,4129342701,0.57313
6317645070,0.55663,5223461070,0.37177,6243065000,0.52346,2937299874,0.36922,5791575030,0.28705,7621501077,0.23378,12561293943,0.60335,10039497918,0.3484,8299380630,0.46329,9022495974,0.30888,9729773205,0.70781,3339092856,0.28109,842026692,0.58253,760934832,0.24119,6766084158,0.55594,6528357654,0.2334,212632917,0.57919,222006627,0.40272,484861287,0.77781,486081222,0.58452,4448898036,0.6894,4129980975,0.57316
6318741258,0.55667,5223894435,0.37183,6244015000,0.52351,2937609492,0.36927,5791656693,0.28709,7627639329,0.23369,12568423674,0.6031,10051172220,0.34815,8299497864,0.46344,9026904774,0.3088,9733043733,0.70778,3339361392,0.28118,842128896,0.58272,761010984,0.24122,6767972928,0.55589,6536569044,0.23321,212644440,0.57949,222066747,0.40273,485353269,0.77714,486081222,0.58461,4449762762,0.68943,4132942386,0.57288
6324916584,0.55636,5224382409,0.37188,6244825500,0.52351,2938255281,0.36932,5791981341,0.28716,7629901344,0.23372,12578582451,0.60281,10052160192,0.34818,8304827502,0.46328,9027884730,0.30884,9734297736,0.70789,3340208583,0.28122,842498133,0.5826,761280021,0.24119,6768794067,0.55597,6537027960,0.23327,212713578,0.57939,222119853,0.40277,485405874,0.77715,486164388,0.58461,4451204139,0.68935,4133289078,0.57302
6330634998,0.55603,5225431002,0.37192,6245106000,0.52359,2938527825,0.36938,5792695767,0.28717,7634957436,0.23367,12582132036,0.60284,10053743352,0.34825,8306377596,0.46338,9030237927,0.30884,9740218554,0.70779,3344999145,0.28096,843208050,0.58222,761461383,0.24119,6771900267,0.55586,6537376656,0.2333,212822295,0.57917,222122859,0.40284,485679420,0.77684,486281622,0.5846,4451269770,0.68948,4133411823,0.57313
6332781783,0.55602,5228269167,0.3718,6246698000,0.52358,2938768806,0.36946,5793178731,0.28719,7636052121,0.23368,12584177619,0.60297,10061374083,0.34813,8307854043,0.46342,9030670290,0.30888,9742488585,0.70779,3350537199,0.28068,843327789,0.58231,761980419,0.24114,6772109184,0.55599,6540337566,0.23325,212823297,0.57935,222239592,0.40291,485764089,0.77685,486373305,0.58485,4451798325,0.68955,4133639277,0.57328
