TQSORT_ITER,PVFQSORT_ITER,TQSORT,PVFQSORT
3306675150,0.54459,2538699264,0.5245
3306925149,0.54686,2541118593,0.52461
3307257312,0.54912,2548854033,0.52373
3312654585,0.54952,2555397093,0.52309
3315015798,0.55089,2555662122,0.52404
3316224210,0.5517,2556110517,0.5247
3331747194,0.5508,2556900594,0.52534
3332939073,0.55216,2559674631,0.52535
3337590858,0.5531,2563289847,0.52536
3343567788,0.55353,2570346432,0.52448
3361718016,0.5522,2571177591,0.5247
3363648870,0.55328,2573988201,0.52452
3371578698,0.55391,2574221166,0.52507
3383072640,0.55377,2575313346,0.5259
3386853186,0.5537,2576794302,0.52632
3389116704,0.55448,2582843376,0.52619
3398428290,0.55395,2586799773,0.52622
3398712357,0.55473,2594887416,0.52522
3425635596,0.55202,2602988085,0.5241
3425882589,0.55387,2604635874,0.5245
3426874068,0.55495,2604934971,0.52538
3436730241,0.55481,2610313707,0.52498
3438752778,0.5555,2612654880,0.52501
3438839451,0.55753,2613029628,0.52572
3442430118,0.55786,2614695954,0.52595
3454042296,0.55749,2619934410,0.52555
3458317329,0.55827,2620849236,0.52609
3532010421,0.54822,2631693882,0.52464
3532722342,0.54934,2633376240,0.52504
3534766422,0.55072,2634828138,0.52565
3546069483,0.55046,2636022021,0.52604
3550140609,0.55144,2637773016,0.52625
3551200224,0.55257,2637975921,0.5269
3562989756,0.55191,2640018999,0.52758
3570010269,0.55242,2650751922,0.52622
3570951147,0.55355,2651856627,0.52678
3599406444,0.55086,2657639670,0.52633
3602112345,0.55169,2660582043,0.52631
3604951011,0.55242,2661277431,0.5264
3613848270,0.55331,2662888146,0.52675
3619080714,0.55334,2663503875,0.52798
3628966947,0.55318,2665358577,0.52851
3633336168,0.55397,2670719277,0.52804
3634126245,0.55487,2670960258,0.5285
3639509991,0.55538,2677632075,0.52756
3643257972,0.55549,2682218229,0.52762
3648967869,0.55593,2685446673,0.52821
3651960843,0.55706,2687025825,0.52833
3653191800,0.55804,2690075412,0.52869
3655234377,0.55912,2695021284,0.52856
3670168185,0.55826,2697929088,0.52856
3690214197,0.55624,2701059336,0.52885
3691290846,0.55699,2701402521,0.52943
3693890034,0.55756,2707203600,0.52893
3697148037,0.55846,2707477647,0.52951
3702190602,0.55876,2707557807,0.53
3708780756,0.55895,2709006198,0.53089
3724162458,0.55743,2710934547,0.53096
3725747622,0.55774,2710995669,0.53148
3727943004,0.55887,2715996150,0.53103
3731076258,0.55946,2716780215,0.53132
3734050194,0.56013,2719826796,0.53129
3739940451,0.56109,2725519659,0.53051
3745066182,0.56144,2737606284,0.52886
3758336169,0.56111,2737950972,0.52973
3762145272,0.56165,2747183400,0.52876
3772472385,0.56128,2752619250,0.52804
3780991389,0.56111,2755971441,0.52803
3794939229,0.56016,2758022034,0.52834
3808871538,0.56009,2759924832,0.5286
3814828929,0.5608,2765381223,0.52798
3820164579,0.5615,2766865686,0.52843
3821080908,0.56235,2769735414,0.52852
3829808829,0.56223,2773296021,0.52842
3836021229,0.56253,2774632689,0.52862
3838760196,0.5631,2774909742,0.52906
3846550245,0.56321,2775737895,0.5295
3857671944,0.56296,2779633170,0.52954
3862413408,0.56323,2781456309,0.52948
3866581728,0.56372,2784138162,0.52959
3870470490,0.56428,2785908696,0.52988
3877053630,0.56456,2788970307,0.52991
3882427356,0.56492,2802485784,0.52791
3885026544,0.5668,2803232775,0.52835
3890842152,0.56737,2806265829,0.52847
3896533011,0.56833,2808226242,0.52875
3898962861,0.56944,2816299857,0.52782
3905359128,0.56963,2816907069,0.52818
3914904180,0.56956,2819372490,0.52835
3921474294,0.56971,2819410065,0.52905
3922074993,0.57134,2822124483,0.52905
3944300355,0.56966,2824771266,0.52924
3944564883,0.57066,2829611928,0.5288
3948660057,0.57143,2829680064,0.53013
3951822870,0.57152,2831983662,0.53029
3973184508,0.56957,2835128940,0.53051
3973804245,0.57029,2835841362,0.5309
3985058709,0.56988,2840766693,0.53057
3985174440,0.57082,2840958576,0.53093
3986380347,0.57222,2843868384,0.53112
3988321722,0.57301,2844548241,0.53196
3989149875,0.57467,2845934508,0.53238
3999811656,0.57466,2847263661,0.53282
4004159334,0.57554,2851919454,0.53257
4004731476,0.57637,2855659920,0.53242
4005316644,0.57758,2857729050,0.53241
4016403273,0.57755,2861510598,0.53235
4025192316,0.57724,2862690453,0.53275
4033945287,0.57689,2865733026,0.53291
4042516395,0.57691,2871728493,0.53222
4058087475,0.57562,2871926889,0.53304
4066956678,0.57587,2875778577,0.5334
4071827901,0.57608,2876249016,0.53363
4096107363,0.57412,2880411825,0.53344
4112766114,0.57338,2880656814,0.53405
4113261603,0.57549,2886654285,0.53343
4117875813,0.5762,2889968901,0.5336
4118475009,0.57667,2896432302,0.53307
4118831220,0.57782,2898292014,0.53325
4123082706,0.57851,2908892673,0.5319
4124780094,0.57883,2910238860,0.53223
4126648323,0.5804,2919722790,0.53135
4128832683,0.5815,2920733307,0.53163
4131457923,0.58209,2924543412,0.53165
4134352701,0.58307,2931397593,0.53125
4145142237,0.58341,2935437657,0.5312
4151535498,0.58369,2941182624,0.53058
4151710848,0.5849,2942046348,0.5311
4151941809,0.58606,2944607460,0.53116
4157740884,0.58659,2946752742,0.53133
4162756395,0.58717,2950054833,0.53119
4163455290,0.58828,2955247197,0.53105
4165267908,0.58939,2957725644,0.53115
4167768900,0.59056,2958270732,0.5315
4168817493,0.59155,2958638466,0.53222
4188839457,0.59017,2972103342,0.53047
4191392052,0.59127,2974278183,0.53077
4192129023,0.5928,2977132881,0.53097
4192483731,0.59424,2982996084,0.5306
4208384970,0.59309,2984428443,0.53087
4210093380,0.59401,2984862810,0.53156
4234381860,0.59148,2994677901,0.53033
4242149364,0.5917,3001574667,0.53002
4263829137,0.59014,3012667308,0.52872
4272132711,0.59061,3016517493,0.52891
4273508457,0.59248,3019553553,0.52913
4274244927,0.5939,3019758462,0.52958
4280234883,0.59439,3023114661,0.52959
4286945778,0.59425,3024636699,0.52987
4301413155,0.5929,3026297013,0.53021
4306699707,0.59393,3026788494,0.53086
4308082968,0.59468,3028275963,0.53096
4315210194,0.59467,3029266440,0.53111
4321600449,0.59553,3029444796,0.53163
4325115465,0.59624,3031141683,0.53182
4332511728,0.59653,3041884125,0.53066
4333442085,0.59764,3048568968,0.52985
4340687046,0.5977,3048786402,0.53029
4348356354,0.59796,3048844518,0.53089
4354338795,0.59832,3050721264,0.53133
4358307717,0.59931,3051504327,0.53155
4365220515,0.59937,3055640082,0.53138
4369570197,0.5997,3066137535,0.53026
4380872757,0.59962,3066589938,0.53087
4392186339,0.59904,3066777813,0.53135
4395007470,0.59966,3067456167,0.53171
4397922789,0.60003,3071947632,0.53181
4419205269,0.59814,3072400536,0.53233
4452796818,0.59419,3075436596,0.53248
4459720137,0.59404,3075861444,0.53317
4462231650,0.59663,3077356428,0.53346
4468353369,0.59717,3077963640,0.53403
4470459072,0.59805,3078908025,0.53449
4476515661,0.59897,3090794250,0.53306
4477619364,0.60042,3091484628,0.53379
4486913916,0.60052,3092271198,0.53437
4492252071,0.60087,3094552251,0.53459
4542153174,0.59547,3111991560,0.5321
4544409678,0.59631,3117246549,0.53183
4556801412,0.59561,3120477498,0.53174
4561156104,0.59653,3122664363,0.53169
4584593385,0.5947,3124388805,0.53217
4589576832,0.59521,3127065648,0.53225
4590593862,0.5962,3128729469,0.53273
4611653397,0.59469,3136486953,0.53222
4612120329,0.59627,3138696363,0.53247
4631335182,0.59506,3140154774,0.53307
4639326132,0.59491,3140882727,0.53367
4644304569,0.59498,3142014987,0.53441
4649256954,0.59612,3143071095,0.53481
4657974855,0.59629,3149454837,0.53406
4662113616,0.59658,3156989376,0.53323
4673181708,0.59619,3157450296,0.53366
4676271876,0.59759,3158327547,0.53398
4687826439,0.59788,3163707285,0.53357
4695796848,0.59808,3164681229,0.53414
4715200578,0.59685,3166741842,0.53466
4725047733,0.59669,3171430701,0.53446
4727852832,0.59745,3172930695,0.53469
4739523126,0.59689,3180675654,0.53406
4750037112,0.59727,3183649590,0.5341
4759332666,0.59708,3184142073,0.53449
4766173821,0.59727,3196574388,0.533
4769020503,0.59791,3199300830,0.53349
4773491427,0.59818,3205294794,0.5329
4775221380,0.59899,3211303788,0.53242
4790613603,0.5982,3214012194,0.53258
4806125064,0.59732,3217946547,0.53292
4810495788,0.59765,3223175484,0.53256
4823061369,0.59691,3223871874,0.53283
4835730156,0.59629,3228770151,0.53253
4838226639,0.59701,3230390385,0.53299
4842901971,0.59707,3238719510,0.53222
4842985638,0.59798,3241969497,0.53247
4844128419,0.59895,3243235023,0.53302
4849333809,0.5988,3243660372,0.53348
4849554249,0.59988,3243792636,0.53385
4861105806,0.5993,3246063168,0.53383
4887532053,0.59687,3250329183,0.53368
4893458883,0.59716,3251917854,0.53416
4903288503,0.59666,3253166847,0.53423
4903510446,0.59755,3257300598,0.53421
4915324026,0.59693,3257580156,0.53476
4929885591,0.59658,3263169312,0.53443
4932132075,0.59744,3268416285,0.53415
4934925150,0.59841,3268781514,0.5345
4945556871,0.5978,3269177304,0.53541
4952385000,0.59783,3271845630,0.53549
4955850918,0.59839,3274316061,0.53574
4960629456,0.59884,3274519467,0.53618
4972124400,0.59863,3275315055,0.53691
4973928501,0.59954,3278692296,0.53673
4980993603,0.59909,3282396189,0.53674
5006413341,0.59714,3288488349,0.53641
5009809620,0.59772,3292935726,0.53608
5014024533,0.5984,3294007866,0.53625
5015601180,0.59921,3298298430,0.53619
5018744454,0.59956,3299494317,0.53649
5022586122,0.59964,3301563948,0.5367
5026174785,0.60033,3310850484,0.53569
5042751372,0.59939,3314456682,0.53592
5045021403,0.59973,3320802849,0.53577
5045493846,0.60069,3321791322,0.53641
5058341490,0.59981,3322099938,0.53699
5061888570,0.60016,3324578886,0.53719
5066793360,0.6002,3331854408,0.53732
5068153074,0.60085,3333342879,0.53817
5073438624,0.60104,3338793759,0.5378
5075670078,0.60141,3340859382,0.53856
5076997728,0.60206,3350550225,0.538
5078686098,0.60264,3351851823,0.53838
5080006233,0.60337,3360327240,0.53777
5096317791,0.6024,3365511588,0.53778
5108015640,0.60168,3366661383,0.53837
5108620347,0.60266,3368580714,0.53956
5127982995,0.60121,3371220984,0.54034
5133940386,0.6015,3376074171,0.54024
5149508961,0.60087,3379045602,0.54075
5157996903,0.60077,3382041582,0.54202
5163736860,0.60105,3391741944,0.54167
5168078025,0.60107,3394485420,0.54233
5171762880,0.60135,3397195329,0.54382
5178089007,0.60121,3399936801,0.54523
5181613542,0.60166,3407691780,0.54545
5206059336,0.59934,3414885639,0.54523
5209252209,0.59952,3423659151,0.54501
5210784768,0.59997,3440924112,0.54405
5211675546,0.60025,3441740241,0.54619
5222984619,0.59961,3444419088,0.54671
5227575282,0.59953,3448590414,0.54712
5230920960,0.59948,3450410547,0.54841
5232482577,0.59974,3453278271,0.54882
5233002615,0.60036,3453890994,0.5496
5234657418,0.60072,3484788666,0.54619
5234669943,0.6013,3485566719,0.54706
5238220530,0.6015,3500974974,0.5452
5239293171,0.60198,3506452407,0.54571
5248986519,0.60154,3515217903,0.5454
5252669871,0.6016,3518465886,0.54654
5253686400,0.60208,3527243406,0.54588
5259547098,0.60209,3536676735,0.54566
5260584669,0.60247,3554836983,0.54371
5265625230,0.60248,3556261326,0.54423
5267133741,0.6026,3560084457,0.54443
5271496449,0.60261,3566821905,0.54487
5279128182,0.60243,3568356969,0.54542
5286579054,0.60228,3576240705,0.54575
5286769935,0.60266,3587206593,0.54515
5293246362,0.60258,3598079796,0.54405
5296837029,0.6026,3605775657,0.54393
5299407660,0.60297,3634396284,0.5405
5300222787,0.60324,3640633734,0.54085
5311086972,0.60243,3647410761,0.54107
5314662108,0.60233,3651421266,0.54261
5319014796,0.60235,3656931765,0.54341
5326296330,0.6021,3672903645,0.54216
5334078864,0.60181,3674612055,0.54275
5341003686,0.60164,3675841008,0.54397
5341283244,0.60196,3682449198,0.54419
5346212583,0.60201,3682645590,0.54567
5356656930,0.60134,3682776852,0.5466
5356714545,0.60177,3691644552,0.54679
5362920933,0.60132,3694947144,0.54706
5365606794,0.6013,3695954154,0.54808
5367480033,0.60226,3710409507,0.54718
5369008083,0.6024,3712036755,0.54849
5369084736,0.60288,3728139897,0.54793
5371389837,0.60302,3743484024,0.54693
5372342238,0.60342,3751344714,0.54688
5373576702,0.60354,3751886796,0.54773
5378815158,0.60333,3757090683,0.54787
5391218916,0.60227,3785423235,0.54526
5392465404,0.60265,3786251889,0.54663
5394423813,0.60269,3803063946,0.54541
5403390210,0.60201,3806534373,0.54604
5405363649,0.60229,3812377035,0.54606
5405768958,0.60256,3820386522,0.54598
5406730377,0.60275,3829173060,0.5463
5408229369,0.60297,3833451099,0.54668
5408868144,0.60336,3837327837,0.5471
5411851098,0.60337,3838127934,0.54817
5415167718,0.60321,3842557275,0.54852
5420350062,0.60297,3851399424,0.54817
5420429721,0.60352,3853633884,0.54865
5430296415,0.60275,3861352290,0.54866
5433122055,0.6027,3863403885,0.54941
5435063430,0.60289,3870757563,0.54965
5437483260,0.60317,3877797114,0.54981
5442568911,0.60314,3885463416,0.54959
5453850930,0.60237,3893024007,0.54913
5454188604,0.60274,3902400723,0.54863
5455184091,0.60298,3905964837,0.54988
5461333866,0.60264,3920108568,0.54877
5466927030,0.60249,3921334515,0.54961
5468412996,0.6029,3923810457,0.55028
5475150945,0.60235,3935992272,0.54969
5476438014,0.60244,3948280800,0.54924
5476974084,0.6026,3949860453,0.55028
5479332291,0.60275,3952396515,0.55118
5479975575,0.60298,3956729163,0.55138
5487039174,0.60261,3962252688,0.552
5497885323,0.60171,3969785223,0.55244
5498428908,0.60196,3974677989,0.55258
5499124797,0.60228,3978349317,0.55296
5501115771,0.60247,3978716049,0.55398
5501948934,0.6026,3980826261,0.55495
5508097206,0.60259,3988790658,0.55451
5511888774,0.60247,4011776037,0.55285
5512139775,0.60274,4018518495,0.55273
5513291073,0.60295,4022429802,0.55347
5513816121,0.60336,4025091114,0.55463
5515752486,0.60344,4026916758,0.55539
5516398275,0.60349,4034225847,0.55539
5516991960,0.60376,4035947283,0.55682
5519163294,0.60374,4036668723,0.55803
5520053571,0.6039,4043837031,0.55748
5522267991,0.60392,4051004337,0.55752
5524060569,0.60409,4065255282,0.55635
5525318079,0.60426,4074009756,0.55616
5525679801,0.60468,4087966113,0.55527
5526423285,0.60499,4089573822,0.55645
5528609649,0.60517,4093428015,0.5578
5532688791,0.60505,4101077784,0.55746
5533410732,0.60547,4101963051,0.55869
5535591585,0.60556,4111538664,0.55805
5547578010,0.60461,4124645826,0.557
5547890634,0.60503,4125781593,0.55852
5549236821,0.60517,4127152329,0.55908
5571521301,0.60308,4132822647,0.55958
5573652054,0.6033,4138855188,0.55961
5575657557,0.6035,4141053075,0.56012
5576159559,0.60373,4144438833,0.56038
5588090373,0.60272,4148794527,0.56047
5588370933,0.60291,4148800038,0.56191
5589660006,0.6029,4151992911,0.56274
5589937059,0.60331,4169442741,0.56135
5590093371,0.60363,4184659113,0.5604
5591097375,0.60377,4188987252,0.56126
5595392448,0.60374,4192749261,0.56191
5595914991,0.60411,4197260766,0.56212
5598667986,0.60404,4206102414,0.56213
5599464576,0.60442,4208552304,0.56276
5603701032,0.60427,4210657005,0.56413
5604191511,0.60463,4211593374,0.56475
5607464544,0.6047,4212810804,0.56563
5607542199,0.60495,4227789702,0.56488
5608377366,0.60535,4228178979,0.56604
5609531169,0.60551,4248043629,0.56436
5610772647,0.6059,4254723963,0.56426
5614512612,0.60596,4262398782,0.56448
5617341759,0.60582,4263519519,0.56516
5618065704,0.60604,4263962403,0.56617
5625847236,0.60549,4264294065,0.56686
5633794098,0.60514,4272637719,0.56649
5640642768,0.60469,4288123629,0.5653
5646754968,0.60439,4292968800,0.56539
5648835120,0.6046,4295899149,0.56592
5649887220,0.60484,4298083008,0.56653
5652911757,0.60506,4301987802,0.56736
5653600632,0.60552,4316601471,0.56587
5654864154,0.60561,4331108928,0.56458
5661913725,0.60518,4333051806,0.56534
5662554504,0.60565,4344994644,0.56481
5664205299,0.60574,4345917486,0.56564
5665920222,0.60586,4352979081,0.5657
5667628632,0.60599,4354687491,0.56703
5668073019,0.60612,4360564722,0.56715
5671706772,0.60599,4363062207,0.56779
5671938234,0.60625,4364098275,0.56904
5675396637,0.60615,4364800677,0.56999
5678247828,0.60613,4364933442,0.57083
5691526833,0.6051,4370459973,0.5707
5697098955,0.60486,4382374254,0.57029
5699413074,0.60505,4386001995,0.57074
5703256746,0.60501,4403545512,0.56972
5703736203,0.60534,4405534482,0.57061
5704178085,0.60588,4407425757,0.57127
5705637999,0.60588,4416190251,0.57148
5705902026,0.60622,4417394655,0.57204
5710827357,0.60597,4431714237,0.57151
5713261215,0.60601,4440787347,0.57163
5719101873,0.60572,4447668081,0.57117
5727170478,0.60524,4450285305,0.57147
5727258654,0.60564,4450616466,0.57232
5731370862,0.60541,4451336403,0.57315
5731422966,0.60581,4459067835,0.57304
5731848315,0.60602,4464476631,0.57376
5739171432,0.60575,4468479621,0.57397
5739927942,0.60595,4471073298,0.57412
5740857297,0.60635,4472043234,0.57517
5744895357,0.60647,4475657949,0.57537
5746320702,0.60665,4476442014,0.57725
5746811682,0.60689,4482302712,0.57764
5752177392,0.60675,4488150885,0.57795
5755152330,0.60676,4499867271,0.57814
5755989000,0.60687,4517299566,0.57687
5762182863,0.60648,4520153763,0.57755
5767585647,0.60633,4528501926,0.57824
5769236442,0.60649,4549733805,0.57651
5769794055,0.60674,4559046894,0.57655
5770184835,0.60699,4561025343,0.57731
5772379716,0.60713,4563342969,0.57792
5778278490,0.60677,4571033820,0.57774
5784524958,0.60647,4572346440,0.57868
5788906704,0.60635,4572945135,0.57929
5792117613,0.60637,4573496736,0.57988
5793132639,0.60654,4576932594,0.58022
5794845057,0.60684,4578617457,0.58144
5798554962,0.60688,4587462111,0.58105
5801523387,0.60684,4593886935,0.58118
5802650637,0.607,4599047235,0.58159
5804297925,0.60733,4608118341,0.58152
5805432690,0.60766,4622284617,0.58063
5808029373,0.60771,4623927396,0.58109
5808381576,0.60787,4628261547,0.58149
5809273356,0.60801,4630572660,0.58184
5809382574,0.60854,4637259006,0.58232
5816365011,0.60807,4637761008,0.58328
5819692653,0.60798,4638011508,0.58413
